1,65,-6.01,1643358400
1,65,-6.01,1643358400
1,64,-5.97,1643358400
1,64,-5.93,1643358400
1,65,-6.05,1643358400
1,65,-6.01,1643358400
1,64,-6.17,1643358400
1,64,-5.93,1643358402
1,65,-5.97,1643358402
1,64,-5.93,1643358402
1,65,-5.93,1643358402
1,64,-5.97,1643358402
1,65,-6.01,1643358402
1,64,-5.93,1643358402
1,65,-5.97,1643358402
1,65,-5.93,1643358403
1,65,-6.01,1643358403
1,65,-5.97,1643358403
1,64,-5.97,1643358403
