3,65,1641994304
-5.03,65,1641994304
-4.99,65,1641994304
-5.03,65,1641994304
-4.99,65,1641994304
-4.95,65,1641994304
-4.99,65,1641994304
-4.83,64,1641994304
-4.80,65,1641994304
-4.72,65,1641994304
-5.07,65,1641994304
-7.70,65,1641994304
-8.45,65,1641994304
-8.09,65,1641994305
-8.05,65,1641994305
-8.01,65,1641994305
-7.97,65,1641994305
-8.01,65,1641994306
-8.01,65,1641994306
-8.05,65,1641994306
